Date,Month,MonthSortID,MonthID,Quarter,QuarterSortID,QuarterID,Year,YearID
3/25/2025,March,3,202503,Q1,1,20251,2025,3
3/26/2025,March,3,202503,Q1,1,20251,2025,3
3/27/2025,March,3,202503,Q1,1,20251,2025,3
3/28/2025,March,3,202503,Q1,1,20251,2025,3
3/29/2025,March,3,202503,Q1,1,20251,2025,3
3/30/2025,March,3,202503,Q1,1,20251,2025,3
3/31/2025,March,3,202503,Q1,1,20251,2025,3
4/1/2025,April,4,202504,Q2,2,20252,2025,3
4/2/2025,April,4,202504,Q2,2,20252,2025,3
4/3/2025,April,4,202504,Q2,2,20252,2025,3
4/4/2025,April,4,202504,Q2,2,20252,2025,3
4/5/2025,April,4,202504,Q2,2,20252,2025,3
4/6/2025,April,4,202504,Q2,2,20252,2025,3
4/7/2025,April,4,202504,Q2,2,20252,2025,3
4/8/2025,April,4,202504,Q2,2,20252,2025,3
4/9/2025,April,4,202504,Q2,2,20252,2025,3
4/10/2025,April,4,202504,Q2,2,20252,2025,3
4/11/2025,April,4,202504,Q2,2,20252,2025,3
4/12/2025,April,4,202504,Q2,2,20252,2025,3
4/13/2025,April,4,202504,Q2,2,20252,2025,3
4/14/2025,April,4,202504,Q2,2,20252,2025,3
4/15/2025,April,4,202504,Q2,2,20252,2025,3
4/16/2025,April,4,202504,Q2,2,20252,2025,3
4/17/2025,April,4,202504,Q2,2,20252,2025,3
4/18/2025,April,4,202504,Q2,2,20252,2025,3
4/19/2025,April,4,202504,Q2,2,20252,2025,3
4/20/2025,April,4,202504,Q2,2,20252,2025,3
4/21/2025,April,4,202504,Q2,2,20252,2025,3
4/22/2025,April,4,202504,Q2,2,20252,2025,3
4/23/2025,April,4,202504,Q2,2,20252,2025,3
4/24/2025,April,4,202504,Q2,2,20252,2025,3
4/25/2025,April,4,202504,Q2,2,20252,2025,3
4/26/2025,April,4,202504,Q2,2,20252,2025,3
4/27/2025,April,4,202504,Q2,2,20252,2025,3
4/28/2025,April,4,202504,Q2,2,20252,2025,3
4/29/2025,April,4,202504,Q2,2,20252,2025,3
4/30/2025,April,4,202504,Q2,2,20252,2025,3
5/1/2025,May,5,202505,Q2,2,20252,2025,3
5/2/2025,May,5,202505,Q2,2,20252,2025,3
5/3/2025,May,5,202505,Q2,2,20252,2025,3
5/4/2025,May,5,202505,Q2,2,20252,2025,3
5/5/2025,May,5,202505,Q2,2,20252,2025,3
5/6/2025,May,5,202505,Q2,2,20252,2025,3
5/7/2025,May,5,202505,Q2,2,20252,2025,3
5/8/2025,May,5,202505,Q2,2,20252,2025,3
5/9/2025,May,5,202505,Q2,2,20252,2025,3
5/10/2025,May,5,202505,Q2,2,20252,2025,3
5/11/2025,May,5,202505,Q2,2,20252,2025,3
5/12/2025,May,5,202505,Q2,2,20252,2025,3
5/13/2025,May,5,202505,Q2,2,20252,2025,3
5/14/2025,May,5,202505,Q2,2,20252,2025,3
5/15/2025,May,5,202505,Q2,2,20252,2025,3
5/16/2025,May,5,202505,Q2,2,20252,2025,3
5/17/2025,May,5,202505,Q2,2,20252,2025,3
5/18/2025,May,5,202505,Q2,2,20252,2025,3
5/19/2025,May,5,202505,Q2,2,20252,2025,3
5/20/2025,May,5,202505,Q2,2,20252,2025,3
5/21/2025,May,5,202505,Q2,2,20252,2025,3
5/22/2025,May,5,202505,Q2,2,20252,2025,3
5/23/2025,May,5,202505,Q2,2,20252,2025,3
5/24/2025,May,5,202505,Q2,2,20252,2025,3
5/25/2025,May,5,202505,Q2,2,20252,2025,3
5/26/2025,May,5,202505,Q2,2,20252,2025,3
5/27/2025,May,5,202505,Q2,2,20252,2025,3
5/28/2025,May,5,202505,Q2,2,20252,2025,3
5/29/2025,May,5,202505,Q2,2,20252,2025,3
5/30/2025,May,5,202505,Q2,2,20252,2025,3
5/31/2025,May,5,202505,Q2,2,20252,2025,3
6/1/2025,June,6,202506,Q2,2,20252,2025,3
6/2/2025,June,6,202506,Q2,2,20252,2025,3
6/3/2025,June,6,202506,Q2,2,20252,2025,3
6/4/2025,June,6,202506,Q2,2,20252,2025,3
6/5/2025,June,6,202506,Q2,2,20252,2025,3
6/6/2025,June,6,202506,Q2,2,20252,2025,3
6/7/2025,June,6,202506,Q2,2,20252,2025,3
6/8/2025,June,6,202506,Q2,2,20252,2025,3
6/9/2025,June,6,202506,Q2,2,20252,2025,3
6/10/2025,June,6,202506,Q2,2,20252,2025,3
6/11/2025,June,6,202506,Q2,2,20252,2025,3
6/12/2025,June,6,202506,Q2,2,20252,2025,3
6/13/2025,June,6,202506,Q2,2,20252,2025,3
6/14/2025,June,6,202506,Q2,2,20252,2025,3
6/15/2025,June,6,202506,Q2,2,20252,2025,3
6/16/2025,June,6,202506,Q2,2,20252,2025,3
6/17/2025,June,6,202506,Q2,2,20252,2025,3
6/18/2025,June,6,202506,Q2,2,20252,2025,3
6/19/2025,June,6,202506,Q2,2,20252,2025,3
6/20/2025,June,6,202506,Q2,2,20252,2025,3
6/21/2025,June,6,202506,Q2,2,20252,2025,3
6/22/2025,June,6,202506,Q2,2,20252,2025,3
6/23/2025,June,6,202506,Q2,2,20252,2025,3
6/24/2025,June,6,202506,Q2,2,20252,2025,3
6/25/2025,June,6,202506,Q2,2,20252,2025,3
6/26/2025,June,6,202506,Q2,2,20252,2025,3
6/27/2025,June,6,202506,Q2,2,20252,2025,3
6/28/2025,June,6,202506,Q2,2,20252,2025,3
6/29/2025,June,6,202506,Q2,2,20252,2025,3
6/30/2025,June,6,202506,Q2,2,20252,2025,3
7/1/2025,July,7,202507,Q3,3,20253,2025,3
7/2/2025,July,7,202507,Q3,3,20253,2025,3
7/3/2025,July,7,202507,Q3,3,20253,2025,3
7/4/2025,July,7,202507,Q3,3,20253,2025,3
7/5/2025,July,7,202507,Q3,3,20253,2025,3
7/6/2025,July,7,202507,Q3,3,20253,2025,3
7/7/2025,July,7,202507,Q3,3,20253,2025,3
7/8/2025,July,7,202507,Q3,3,20253,2025,3
7/9/2025,July,7,202507,Q3,3,20253,2025,3
7/10/2025,July,7,202507,Q3,3,20253,2025,3
7/11/2025,July,7,202507,Q3,3,20253,2025,3
7/12/2025,July,7,202507,Q3,3,20253,2025,3
7/13/2025,July,7,202507,Q3,3,20253,2025,3
7/14/2025,July,7,202507,Q3,3,20253,2025,3
7/15/2025,July,7,202507,Q3,3,20253,2025,3
7/16/2025,July,7,202507,Q3,3,20253,2025,3
7/17/2025,July,7,202507,Q3,3,20253,2025,3
7/18/2025,July,7,202507,Q3,3,20253,2025,3
7/19/2025,July,7,202507,Q3,3,20253,2025,3
7/20/2025,July,7,202507,Q3,3,20253,2025,3
7/21/2025,July,7,202507,Q3,3,20253,2025,3
7/22/2025,July,7,202507,Q3,3,20253,2025,3
7/23/2025,July,7,202507,Q3,3,20253,2025,3
7/24/2025,July,7,202507,Q3,3,20253,2025,3
7/25/2025,July,7,202507,Q3,3,20253,2025,3
7/26/2025,July,7,202507,Q3,3,20253,2025,3
7/27/2025,July,7,202507,Q3,3,20253,2025,3
7/28/2025,July,7,202507,Q3,3,20253,2025,3
7/29/2025,July,7,202507,Q3,3,20253,2025,3
7/30/2025,July,7,202507,Q3,3,20253,2025,3
7/31/2025,July,7,202507,Q3,3,20253,2025,3
8/1/2025,August,8,202508,Q3,3,20253,2025,3
8/2/2025,August,8,202508,Q3,3,20253,2025,3
8/3/2025,August,8,202508,Q3,3,20253,2025,3
8/4/2025,August,8,202508,Q3,3,20253,2025,3
8/5/2025,August,8,202508,Q3,3,20253,2025,3
8/6/2025,August,8,202508,Q3,3,20253,2025,3
8/7/2025,August,8,202508,Q3,3,20253,2025,3
8/8/2025,August,8,202508,Q3,3,20253,2025,3
8/9/2025,August,8,202508,Q3,3,20253,2025,3
8/10/2025,August,8,202508,Q3,3,20253,2025,3
8/11/2025,August,8,202508,Q3,3,20253,2025,3
8/12/2025,August,8,202508,Q3,3,20253,2025,3
8/13/2025,August,8,202508,Q3,3,20253,2025,3
8/14/2025,August,8,202508,Q3,3,20253,2025,3
8/15/2025,August,8,202508,Q3,3,20253,2025,3
8/16/2025,August,8,202508,Q3,3,20253,2025,3
8/17/2025,August,8,202508,Q3,3,20253,2025,3
8/18/2025,August,8,202508,Q3,3,20253,2025,3
8/19/2025,August,8,202508,Q3,3,20253,2025,3
8/20/2025,August,8,202508,Q3,3,20253,2025,3
8/21/2025,August,8,202508,Q3,3,20253,2025,3
8/22/2025,August,8,202508,Q3,3,20253,2025,3
8/23/2025,August,8,202508,Q3,3,20253,2025,3
8/24/2025,August,8,202508,Q3,3,20253,2025,3
8/25/2025,August,8,202508,Q3,3,20253,2025,3
8/26/2025,August,8,202508,Q3,3,20253,2025,3
8/27/2025,August,8,202508,Q3,3,20253,2025,3
8/28/2025,August,8,202508,Q3,3,20253,2025,3
8/29/2025,August,8,202508,Q3,3,20253,2025,3
8/30/2025,August,8,202508,Q3,3,20253,2025,3
8/31/2025,August,8,202508,Q3,3,20253,2025,3
9/1/2025,September,9,202509,Q3,3,20253,2025,3
9/2/2025,September,9,202509,Q3,3,20253,2025,3
9/3/2025,September,9,202509,Q3,3,20253,2025,3
9/4/2025,September,9,202509,Q3,3,20253,2025,3
9/5/2025,September,9,202509,Q3,3,20253,2025,3
9/6/2025,September,9,202509,Q3,3,20253,2025,3
9/7/2025,September,9,202509,Q3,3,20253,2025,3
9/8/2025,September,9,202509,Q3,3,20253,2025,3
9/9/2025,September,9,202509,Q3,3,20253,2025,3
9/10/2025,September,9,202509,Q3,3,20253,2025,3
9/11/2025,September,9,202509,Q3,3,20253,2025,3
9/12/2025,September,9,202509,Q3,3,20253,2025,3
9/13/2025,September,9,202509,Q3,3,20253,2025,3
9/14/2025,September,9,202509,Q3,3,20253,2025,3
9/15/2025,September,9,202509,Q3,3,20253,2025,3
9/16/2025,September,9,202509,Q3,3,20253,2025,3
9/17/2025,September,9,202509,Q3,3,20253,2025,3
9/18/2025,September,9,202509,Q3,3,20253,2025,3
9/19/2025,September,9,202509,Q3,3,20253,2025,3
9/20/2025,September,9,202509,Q3,3,20253,2025,3
9/21/2025,September,9,202509,Q3,3,20253,2025,3
9/22/2025,September,9,202509,Q3,3,20253,2025,3
9/23/2025,September,9,202509,Q3,3,20253,2025,3
9/24/2025,September,9,202509,Q3,3,20253,2025,3
9/25/2025,September,9,202509,Q3,3,20253,2025,3
9/26/2025,September,9,202509,Q3,3,20253,2025,3
9/27/2025,September,9,202509,Q3,3,20253,2025,3
9/28/2025,September,9,202509,Q3,3,20253,2025,3
9/29/2025,September,9,202509,Q3,3,20253,2025,3
9/30/2025,September,9,202509,Q3,3,20253,2025,3
10/1/2025,October,10,202510,Q4,4,20254,2025,3
10/2/2025,October,10,202510,Q4,4,20254,2025,3
10/3/2025,October,10,202510,Q4,4,20254,2025,3
10/4/2025,October,10,202510,Q4,4,20254,2025,3
10/5/2025,October,10,202510,Q4,4,20254,2025,3
10/6/2025,October,10,202510,Q4,4,20254,2025,3
10/7/2025,October,10,202510,Q4,4,20254,2025,3
10/8/2025,October,10,202510,Q4,4,20254,2025,3
10/9/2025,October,10,202510,Q4,4,20254,2025,3
10/10/2025,October,10,202510,Q4,4,20254,2025,3
10/11/2025,October,10,202510,Q4,4,20254,2025,3
10/12/2025,October,10,202510,Q4,4,20254,2025,3
10/13/2025,October,10,202510,Q4,4,20254,2025,3
10/14/2025,October,10,202510,Q4,4,20254,2025,3
10/15/2025,October,10,202510,Q4,4,20254,2025,3
10/16/2025,October,10,202510,Q4,4,20254,2025,3
10/17/2025,October,10,202510,Q4,4,20254,2025,3
10/18/2025,October,10,202510,Q4,4,20254,2025,3
10/19/2025,October,10,202510,Q4,4,20254,2025,3
10/20/2025,October,10,202510,Q4,4,20254,2025,3
10/21/2025,October,10,202510,Q4,4,20254,2025,3
10/22/2025,October,10,202510,Q4,4,20254,2025,3
10/23/2025,October,10,202510,Q4,4,20254,2025,3
10/24/2025,October,10,202510,Q4,4,20254,2025,3
10/25/2025,October,10,202510,Q4,4,20254,2025,3
10/26/2025,October,10,202510,Q4,4,20254,2025,3
10/27/2025,October,10,202510,Q4,4,20254,2025,3
10/28/2025,October,10,202510,Q4,4,20254,2025,3
10/29/2025,October,10,202510,Q4,4,20254,2025,3
10/30/2025,October,10,202510,Q4,4,20254,2025,3
10/31/2025,October,10,202510,Q4,4,20254,2025,3
11/1/2025,November,11,202511,Q4,4,20254,2025,3
11/2/2025,November,11,202511,Q4,4,20254,2025,3
11/3/2025,November,11,202511,Q4,4,20254,2025,3
11/4/2025,November,11,202511,Q4,4,20254,2025,3
11/5/2025,November,11,202511,Q4,4,20254,2025,3
11/6/2025,November,11,202511,Q4,4,20254,2025,3
11/7/2025,November,11,202511,Q4,4,20254,2025,3
11/8/2025,November,11,202511,Q4,4,20254,2025,3
11/9/2025,November,11,202511,Q4,4,20254,2025,3
11/10/2025,November,11,202511,Q4,4,20254,2025,3
11/11/2025,November,11,202511,Q4,4,20254,2025,3
11/12/2025,November,11,202511,Q4,4,20254,2025,3
11/13/2025,November,11,202511,Q4,4,20254,2025,3
11/14/2025,November,11,202511,Q4,4,20254,2025,3
11/15/2025,November,11,202511,Q4,4,20254,2025,3
